asin,rating,title,text,verified_purchase
B006QV7WM6,5.0,,bought this for a new laptop and i am thrilled about lightweight this case is really nice for travel because it is so light there is a really handy zippered side pouch that perfect for the mouse pad mouse and cords there are slots for glasses note pads etc there is also a band on the back that you can slide the case over a suitcase handle its not super fancy leather or designer but i have to say its really functional i never hesitate to update with any useful info,True
B00ZAK1Z4U,5.0,,my husband has poo pooed my kindle for years he travels a lot and decided he wanted to try one he loves it the 8hd is the perfect size for travel easy to stow easy pull outeasy to use even for him he buys audio books and likes to stream movies we did go for the 16gb so he could store a movie or two so far he is a fan i actually own 3 my husbands is 4 i havent had one day of trouble with a single onethe pricing is so amazing if youve been just thinking about one it is definitely easier to consider i say do it i always update with any issues,True
B00CBL543E,4.0,,ok i sent this these back because i didnt understand what i was purchasing and was looking for something else but i think it will work if youre aware of what it is these are basically usb storage devices you create the form and then download it onto these card with the port that pops into the usb connection of your computerlaptop or other device it will then rest in your wallet and is bright red so if that is what you are looking for youre in luck the return process for me was quick and efficient,True
B004RO3QPQ,4.0,,its cheap small and easy to use i really like that it 34auto34 mutes after about 4 beeps handy keeps your eyes on the road honestly i use it as 34reminder34 to myself to watch my lead foot tendency the lights are a bit hard to see even on the brightest 34light34 optionlost a star for that but you can definitely hear it i honestly dont need to 34see34 what it is that is tracking it is pretty compact but as i have seen effective it has a cig lighter plug in and fits firmly in it i have owned several radar detectors over the years some hundreds and hundreds of dollars and the ones i hold on to are the ones that cost a couple of 20s surprisingly or maybe not so the cheaper ones seem to last a lot longer too the expensive ones didnt 34detect34 any more effectively and offered things i would never and did never use just personal choiceobservation everyone chooses for themselves i will update with any wear or other issues,True
B008D76Q64,5.0,,i really like these the flat wires do help them not to tangle has a 34universal34 tip as most things do this day and age worked with my brand new lg g4 cell my old rotary dial ipod and my kindle 834 hdx it comes with 4 2 sets of extra ear cushions i feel that i have smallerish ears and i have a hard time finding earpods that are comfortable and will stay in these work great comfortable and they have stayed in mind you i am not jogging with them in i only wish theyd come with a zipper case to hold them in for convenience at the price point youd think they would it does also have a microphone and i have 34tested34 that worked it has a little attachable pinch clip to keep in place as you move around the foam tips are sort of like memory foam but almost a bit softer really i think this both helps them stay in and retain comfort the sound is very clean and clear for an adult anyway the tips are cornflower blue if that matters to anyone i think the pic is very clear and representative i will update if there are any issuesupdate 6292015 i have used these earbuds a number of times one of the issues i have had in the past is that this 34shape34 of earbud doesnt want to stay in my ear tiny ears but these do stay in i think its the type of foam tip seems to grip a bit better to be fair again i am not jogging with them in i am mostly in a sitting position using them the 34flat34 wires really do help them not get all tangled having stay that they also resist 34wrapping34 a bit too this is probably good otherwise youd break the wires inside the kiss of death to any wired accessory also ive been informed that these are going to start coming with carry cases yup that would make them 5 star in my humble opinion and im keeping them in my 34save34 pile for a possible second orderupdate 7262015 still happy with my purchase i am informed by the seller that they are now including a case this makes it definitely a 5star value and worthy of a purchase will update if there any usewear issues to report,True
B00MU4RLM4,4.0,,purchased as a back for the fire box works like other hdmi cables i am not sure say more than that if there are issues i will update this review,True
B009AB5L5E,4.0,,bought these for probably the reason most do we have some how permanently lost the original honestly we tore the place apart looking for it ultimately we decided gremlins stole it i bought 2 to have a back up it was easy to program as advertised it is an okay size i would prefer a bit larger size if youre fond of a smallish remote i think you would like this it arrived quickly i have prime and in good condition i will definitely update if there are any issues,True
B003VTZ070,4.0,,i purchased these cables to help with a specific technical issue they did work however i dont need them any more the pricing was little high but i live in a rural area and appreciate that i can shop globally for stuff that i might need,True
B005HQ5138,5.0,,works very well has a very small usb nub which you can store inside the mouse or leave on your computer says 34red34 but its more like a deep fuschia to me it arrived quickly i have prime and in good condition,True
B007ZGGIFI,4.0,,comfortable in the ear i bought these to use as a handsfree option that doesnt have to be charged i will update if there are any wearuse issues,True
B00IUICOF8,5.0,,bose is still a great product comfort life etc i bought these for my husband who wanted a smaller but workable headset for travel he loves them i will update if there are any issues,True
B00M3GMYZS,4.0,,comfortable in the ear microphone is 34okay34 i use it for a handsfree option that doesnt have to be charged i will update if there are any wearlife or other issues arrived quickly i have prime and well packaged,True
B0002YP96Y,5.0,,we live on the pacific ocean front we have a mighty mule gate for about 10 years this is the first time weve had to change out the key pads i consider that amazing salt air is hard on everything our mighty mule has been amazingly reliable have had to change the battery on the main engine once but again that is to be expected in normal conditions let alone direct salt air the arrived quickly we have prime and in excellent condition,True
B00K4PAV14,4.0,,not super fast and it had to do about 100 updates once i got it up and running but it is windows 7 which is why i bought it i havent owned a dell in quite some time well see how that goes also it does not have microsoft office at all if you want a wordprocessor plan to purchase or pay the download i will update as i use it if there are any glaring issues,True
B003J37580,4.0,,husband purchased for job site says they work well no issues to report at this time they arrived quickly we have prime and in good condition,True
B004O292WC,4.0,,my husband tried these for work he says that they worked well and were sturdy,True
B00KY47K6Y,4.0,,this is a basic computer bag it fits with my 15634 laptop perfectly with a bit of room to spare for the cords and mouse yes i still use a mouse the side zipper bag could be used for some paper item but unless youd like a big buldge out the side i wouldnt use maybe for a few pens and note pad possibly slip your cell phone in for safe keeping while moving about i buy basic black and then stencil with gold and silver sharpies to match my other pieces helps them not get confused with others who have similiar basic black bags i will say there is a 34fold34 on the front side that is bright red i didnt catch it originally dont really care for that but its not a super big deal the shoulder strap is included basic and comfortable,True
B005ZUNQUQ,4.0,,i was hesitant because there were some negative reviews but this one arrived quickly and in good shape i have prime it is apparently working right now if it develops an issue i will update this review but for now it turned out to be this 8 year olds favorite gift amazon makes it easy to gift whenever i want wrapped or not i do wish amazon would get some 34kid34 wrapping paper the stock blue with gold ribbon is great for adults but a little cheerier option for kids would be so nice,False
B00009R8YO,4.0,,i havehad 3 giant tubs of loose photos film negatives etc in my storage unit and knew the photos were getting destroyed so i purchased these and several other sizes along with some 3 ring binders to preserve the photos perhaps 50 years from now my daughter will get a kick out of the ancient practice of taking photos with a real camera and film,True
B00281XW0O,4.0,,i bought these to help preserve the 3 giant tub of loose photos i had in the storage unit i feel like i have done my part to project these ancient bits of old technology and hope my daughter finds them amusing 50 years from now,True
B000JJIOTQ,4.0,,i bought these because i havehad 3 giant tubs of loose photos negatives film etc from the ancient days when people actually used cameras and film i feel like i have protected these artifacts for my daughter who may find them amusing 50 years from now at least its better than loose in a tub i also bought 3 ring binders to store them all in hope i dont have to do that ever again,True
B00009R90O,4.0,,i havehad 3 giant tubs of loose photos film negatives etc as many of us do from days past when people actually took pictures with cameras and film i used these and some 3 ring binders to try and preserve and protect the negatives i am sure they will be fine for years to come and i feel like ive done my part to protect them in case they become artifacts like fossils,True
B007T36S34,5.0,,i purchased this for my mom who has been an ipad user for years she 34borrowed34 mine a few weeks ago and in order to retrieve my kindle i purchased her one she loves it go mom one person at a time i will convert the world to kindle i think one of the best things about the fire is the ease of use i had one that was a first gen i now own the bigger hdx its just a huge improvement from the first gen version for some small and some bigger reasons the power button and volume buttons are so convenient i havent used the camera a lot yet but i will if youre sitting on the fence go ahead jump in i am pretty confident youll love it too,True
B008ABO71E,5.0,,this was a gift for a friend whos computer just died we are old and therefore are stuck on windows 7 i just hate windows 8 if you like windows 8 good for you but dont hate on the vast majority of us that still like windows 7 and write review that say so friend reports this computer is running well and quite comfortably i will update score and review if something comes up,True
B0001HKIK4,5.0,,husband purchased these as a gift for a teacher who is sharing his skills at bird watching with young kids husband reports they work wonderfully and were greatly appreciated,True
B009PHTHRG,5.0,,ive had this computer for a few weeks now its been great fast and easy the best part windows 7 yup i hate 8 wont have it i am a mouse user hate the touch pad one the greatest things about this computer is that you can easily turn the touch pad on and off with a double tap in the right spot perfect honestly im very happy with this notebook that does not have windows 8,True
B00017LSPI,5.0,,no batteries no cords no weird smell that lingers on the keys with compressed air this is a great option to all of that stands about 734 tall and looks like a really big nasal aspirator honestly i love when i can find something that doesnt need batteries i use plug in ear phones with a microphone on my smart phone i just hate having to charge stuff it is well made and i think it will last as long as i will want to be 34blasting34 my computer keyboard,True
B000Y31J26,5.0,,husband had me order three of these for his job site he says they work way better than the 500 radios the customer uses he reports they are super easy to use as well as amazing distance so far they are also standing up to heavy use with reliable and good battery life,True
B000Y190AG,4.0,,i gone through so many of ear buds keep coming back to these they are comfortable and stay in a combination that is apparently not such an easy thing to do my ears are not large but not super small i just find that these are the most comfortable as they warm with your body heat they make the perfect fit they maybe arent rocket science super dooper cool ear buds but if you want ear buds that are comfortable and work longer than 2 months these are it id give them 5 stars if they had a retractable case or similar,True
B001AMSQ9Y,5.0,,i have a whole dvd library that i will not be trading in for 34blue ray34 and it is so convenient to load up to 6 movies and watch a series or sequel set nice love it so far works great,True
B0051VVOB2,4.0,,listen for the price its good its a reader not really a tablet but amazon sort of marketed it to compete as a tablet as a reader its exceptional as a tablet it needs some work be prepared there are glitches app failures files that cannot be loaded or used no external volume control once you put in in a coverholder it is difficult to use the controls you cannot delete files you have looked at without removing all and even though i should be able to access my paid dishnet online account to play movies i cannot on the fire because it will not accept a tiny video enhancement file further i get a lot of connection error tabs when accessing the web or app store and more recently it just freezes up the only remedy at that point is to push and hold the power buttoni just heard they have a new version next spring and they are supposedly working on software upgrades for the current release it would be nice to have a camera so that you could skype on the up side i watched a free video provided via prime subscription the video was flawless some apps are great and work well about 12 do not im a glass 12 full kinda gal so i consider this on the up side some have complained saying it is too easy to turn off the kindle fire i dont find this to be an issueive updated my review to say that as a reader the fire rocks as a tablet you probably want something more reliable and solid,True
B014I8UL8U,5.0,,ive been using this cable for the past few months and it works great no problem at all,True
B085HZPNRJ,5.0,,reading the reviews i was a bit skeptical these speakers are great i use them every other day to play loud music soft music listen to zoom calls listen to lectures and whatever else my kids do to them this speaker for the past couple of months has been great easy to operate i dont turn on the side lights because theyre so distracting i wish theyd have a tiny little dot of a light on it though because sometimes i cant tell if i turned it off or not there were days that i thought it was off and walked away only to come back to a speaker that had been on for over 48 hours this speaker does not create static noises even though my phone is right next to it with incoming calls its totally worth the price,True
B08N4CW66B,1.0,,worked great first use this is second time using it bluetooth no longer works cant tune in radio stations probably keep works with aux cord,True
B088LW4JKR,5.0,,could not be happier with this product amazing sound listen to music all the time and love the sound,True
B0748KYTZN,5.0,,i bought this hoping to pick up a channel that was dropped by dish network internet sites claimed it couldnt be pick up over 50 miles away well to my surprise it picks it up in high def along with 38 other free channels would recommend this product it appears to be flimsy when you put together but sure works great,True
B07FCJNX46,5.0,,love them for the price i have slow internet so probably deserves 5 srars,True
B00EZGB4GO,4.0,,i really like it and it sounds great only negative thing i can say is dont really like the futuristic design of the front old fashion i guess had to look in the manual to open the cd player couldnt find it,True
B0098QHS7U,4.0,,yes i was not happy with shipping time probably holidays anyway once i received the product it seems to be well constructed and durable and fit the camera perfect,True
B01MRF1YLN,5.0,,too heavy to adhere i had to use duct tape to secure it,True
B0006VAWFG,2.0,,extremely difficult to cut to fit corners too thick too lay flat and does not bend easily,True
B0B1D1Q35D,5.0,,needed am inexpensive wireless mouse and thats exactly what i got,False
B07KD718K4,5.0,,really great quality for price nice big screen and the protector is great it came set up to my amazon account already i dont know how they did that there are a ton of free downloads games and shows charges fast and battery lasts a while my daughter was so happy and loves it highly recommend,True
B07Q716SL9,5.0,,love this kindle so much and works so well when im outside,True
B07DLPWYB7,5.0,,i love this kindle and even more that i can read outside,True
B07H8ZCSL9,5.0,,this tablet was a gift for my granddaughter and she absolutely loves it and the case,True
B00R43UG5A,2.0,,didnt work as well as the orginal ones that came with my lg,True
B00URC7P2M,1.0,,was capable with my barnes and noble noon as stated,True
B07Q6HT22Q,5.0,,best cables ive ever had fast charging strong durable cables only bad thing wish they were longer highly recommended,True
B07TXP5WMF,5.0,tablet 10 inch android 81 tablet pc 16gb 5g wifi and dual camera gps bluetooth,absolutely love this little tablet works very well just what i was looking for,True
B09RJ113HR,1.0,,i was so excited to get this but when i was placing cables in it the seam was ripped right out of the gate very disappointing to have to return,True
B07GVTSR1W,1.0,,stopped working after 2 showersit was great at first then it stopped working after two showers i was going to send it back but missed the deadline this is cheap dont waste your money,True
B07RV6NRQN,5.0,beautiful cover is a little slick but it has a handle,much better than an average cover a lot better than the kindle covers and less expensive too,True
B07K417PTZ,5.0,,this is beautiful and the best cover i have bought for my new kindle it straps inside so if you drop it the kindle is not coming out of the case only down side is that its heavier than other covers because it is so sturdy its like the otter of kindle covers,True
B08H1WNYTR,5.0,,speedy delivery great sound and a great warranty lets see how it lasts will update if anything changes,True
B093GRDN8K,5.0,,this product got the job done my router is in the basement where i am but it was making it hard for my brother on the 2nd floor to receive consistent latency so i bought this repeater and it fixed the issue hes receiving a consistent connection now and the product worked just as advertised,False
B07BRM55KC,1.0,the only advantage is that you dont have to use bluetooth,the sound quality is muffled as though you are under water the headphones feel a little bit sick and bulky around the ears and the headband is nonadjustable so im me its its a little wide there is no noise cancellation as you can hear everything in the environment around you and the sound from the headphones seems to diminish overtime in comparison to your environment there is no volume adjustment control only a stopstart button on the microphone attachment does down my microphone attachment does not work tried it on my phone game controller the only advantage is that you dont have to use bluetooth everything else about these headphones is trash,True
B01CW4BLG8,2.0,,the video playback freezes when it switches from infrared to the normal camera also the playback software on video is a bit annoying they should design it to be more like video playback on a phone dvd player or youtube but it is difficult to get exact timestamps there is no fast forward rewind pauseplay features,True
B07YYD5TNH,1.0,,the bands would not stay attached to my charge 3 if i swing my arm or my shirt sleeve bumped it the band would detach i would not recommend this even though they look cool and its nice to have a metal bracelet i need to work on the clip which connects it to the actual fitbit device,True
B07HRD5K99,4.0,,these bracelets look awesome and they fit comfortably with my charge 3 there were no issues when attaching them to my charge 3 and they stayed clipped during vigorous activity a better color selection then the fitbit models and for a fraction of the price i would highly recommend them to anybody however if you are going to sweat a lot theyre not very breathable so if that is the case i would not suggest this brand but for the casual wear these look exactly like the original fitbit bracelets with nor color options,True
B07RGZ5NKS,4.0,,these headphones are great but the controls are a little wonky you are better off using the device rather then the headphones to control audio playback pick up answer calls but the sound is incredible the the way they sit comfortably securely in your ear is awesome i would still recommend them if you need something with the controls in the headphones in a pinch but tozo does have better modelsi have been made aware that my headphones may have been defective will update my review after replacing my old headphones,True
B07MCMTCP3,2.0,,no instructions and it blocked every single port in the back of my television set,True
B000EFMIB0,4.0,,ive owned this cassette player for years and decided to buy a second one and use them both in conjunction with one another i have this wonderful french language course on tapea little antiquated method of learning a language but i have on good authority that this is a great course i prefer to emerse myself in the language and then repeat what i hear outloud therefore i needed to have two cassette players to better critique myself further i took one of the cassettes to work with me and used it in a lecture i placed it inside my book bag during the lecture and the reception was great it was a virtual lecture and i wasnt sure if the sound would be muffled but to my surprise i could hear every clear word most people today want all the newest gadgets and they pay an exorbitant amount of money for them this item was so reasonably priced that it only sweetened the deal its one of my best purchases this year i recommend this item,True
B00WBD91L8,5.0,,my son love all the pieces made him smile worth it along with the selfie stick,True
B06XZTZ7GB,5.0,,my son loves this backpack and now my daughter wants one,True
B08C9VJ63T,5.0,,my son is very happy with his charger works great with the garmin that he got for christmas,True
B085TC9N3K,5.0,,awesome product that provides a great place to charge everything,True
B07CXQD16L,5.0,,my daughter loves her case with the pen holder it fits her tablet perfectly and she likes the fact that she can store her pen where she can find it,True
B004RDWVUS,1.0,,like many others i bought the product based on the rave reviews however it turns out to be a disaster for me bottom line is it is very easy to get your finger print on the adhesive side even solutions cannot guarantee that unless you are really skilled maybe i can do better with a second film but alas the one i bought is definitely wasted,False
B09PTCF7M4,5.0,,i cant fault the product for me buying the wrong one i have a roku tv and this remote is for a roku box no worries i bought my mom the box and now she has 2 remotes i did order the tv remote and all is working well now sometimes you just have to lol and go with it hope this saves someone from making the same mistake i did,True
B00FQ7BZBU,5.0,,i bought these chargers to supply batteries for my grandkids walkie talkies they eat up 4 aaa batteries in 24 hours the chargers work great but we ended up ditching the walkie talkies for self charging ones you cant go wrong on these chargers batteries are ridiculously expensive now days,True
B06XCM9LJ4,5.0,,great sound quality easy to set up other devices that work with alexa,True
B08258Y89M,5.0,,i read my kindle a lot and this pillow helps my hands also use it with my tablet it does just what i wanted it to do,True
B07CKHY7T8,1.0,,its rinky dink as in too small for any real purpose id gotten this thinking it would keep the headphones attached to me and thats not happening it doesnt grip the cable securely at all rather flimsy and therefore it is of no use to me and i plan on sending it back and getting a refund,True
B08624WVJJ,5.0,,i like the size works good havent figured out motion detection yet really good night vision wasnt happy with the fact you have to purchase extra recording monthly,True
B07Z4G6LN2,5.0,,enjoy using this new device plays words to music great video calling access to calendar weather does everything i do on my smartphone,True
B089KKRXG6,5.0,,i like the fact that it set up automatically it has great noise cancellation and the battery life last a long timeexcellent product worth the price,True
B07PR9SN8W,5.0,,wanted a fast wifi antenna to connect to my broadcast signal that is upstairs this little dualantenna wifi unit works great speedy plug and play install with windows 10,True
B00TOVTZ7K,5.0,,excellent product good price charge fast havent had long enough to comment on battery life,True
B005YV5HQC,5.0,the perfect cleaner for your unsightly smudgy phone screen to make it shiny new again,try them you will love them guaranteedive been using icloths for several years now they are the perfect phone screen cleaner hands down ive tried other products from dry cloths to alcohol rubs to my tshirt nothing else comes close to clearning so thoroughly one cloth is plentythey may see a little too dry to work when you are first using them dont worry they are the perfect moistnessa trick one side of the cloth is more rough than the other use the rough side to clear the phone screen it works much better than the smoother sidei fold the cloth in half so there are two of these rough sides i use one side to do the initial cleaning and the other side to do the final perfection cleanthen i fold the cloth inside out to clean off my finger tips before discarding the clotha suggestion could you make a biodegradable wrapperthe price varies between 10 and 17 cents obviously its better when you get them for the lower price by buying a larger quantity,True
B00U9U9GII,5.0,awesome tv at 2k it is an excellent value too,weve had this tv a little more than 2 weeks when the price dropped to 1997 on amazon i snapped it up for the money it is the best 4k tv out there the smart controls work great allowing you to use apps or browse the internet on the tv including sidebyside while you are watching tv theres only a little 4k stuff out mostly on netflix oceans desserts underwater world etc they are fantastic eventually there will be more 4k havent tried hdr yet but one of the reasons i got the tv was because it was one of ones that had hdri used rtings calibration settings to sharpen the picture rtings really likes this tv it is their second best after the much pricier lg oled this review influenced my purchaseone of the main reason i got this tv was to watch movies it is pretty much theater quality if you can sit within about 8 12 feet of the screen you start to get the immersion effect when you are a little less the 9 feet away the picture is still excellent from 10 feet but you dont quite get the immersion effect when the shots in the movie are bright sunny and colorful the view is spectacular wow when the shots are dark you see much more detail than i saw on my previous tv which was a 2010 4734 1080p lg it was a good tv that i had professionally calibrated but it was no where near the quality of this tv a 56 vs this one thats a 910i thought about the samsung js9000 which is 1000 more pretty much just for the curved screen didnt think it was worth it the lg oled 6534 is better pretty much every review says so but its priced at 4k which is more than i wanted to spendfor sports everything is really good no judder that ive noticed daytime watching is plenty bright enough amazing picture especially when the field is in full sunshine i havent watched a night football game yetmy wife says 34its awesome34,True
B00FF322AS,5.0,,spent a lot of time looking for alternatives to the leather origami cases which were just too expensive and had questionable functionality so glad i found this this leather roocase which i have had long enough to be convinced it was the right choice the best case out there in my viewthe quality is superb and the price is very fair real leather of good quality for only 38a snap connects the inner leather sleeve glove to the folding zipper case which acts as a base and back so you can view the kindle in portrait or landscape on almost any surface including an uneven bed even when your leaning nearby on the mattress makes the case slope slightly forwardtheres plenty of air space around the sleeve along with openings for charging onoff volume control and the speakers because of the good airflow it runs 23 degrees centigrade cooler than when flat on a surface my kindle was getting too hot laying on my bed and had occasional freeze problems because of the heat no morethe case itself is made of high quality leather and has two zippers so you can zip from either side i havent used the case like a portfolio but the inside compartments are well made and it would be very functional as a traveling case offering protection and space for cards etc it isnt high style but its a handsome case,True
B00E3W15P0,5.0,super speedy great price samsung name quality good size for os,super speedy great price samsung name quality good size for os i replaced the slow 5400 rpm 500gb hd in my laptop with this much zippier,True
B00BKRMMUS,5.0,a really nice touchscreen laptop in the space between tablet and ultrabook,this little 3lb laptop does lightweight computing very well with a good keyboard excellent touchscreen fine screen quality decent processor speed and sleek look for 400 you get the best combo of a fullsized tablet with a keyboard lots of memory excellent screen and decent speed there are some knocks like that it runs a little warm and it doesnt have a lighted keyboard got a uss led lamp for 15 but for 400 it cant be beat,True
B00DYQQSSK,5.0,,this frame is easy to program and load pictures as others have stated format in paint shop pro or other programs the picture to an 800 x 600 with 72 dpi and youll have no trouble with the picture being formatted to the frame then number each picture by naming the picture 001 002 003 this helps the pictures 34play34 whether in sequence or random if you do these two things it plays beautifully i followed the recommendations and it was a breezethe menu settings are intuitive and the pictures display beautifully great purchase,True
B002BWQ4H8,5.0,,i dont know why i didnt think of buying one of these before i live out in the country and it is pitch dark by 4 pm using this im able to walk my dog back to his pen and stack firewood on the porch after dark hands are free and the lighting is great i find i use the bright setting more than the low setting for walking outdoors i like the fact that this item came with 3 aaa batteries and installation is easy i really love this item and will consider giving this as a gift in the future,True
B008I64KGS,1.0,,yep this company refuses to cover my surround sound system they say the plan was for the portable bose speaker only that i paid 120 for the surround sound and bluer ray player was 500 which one do you think i bought it for what a bunch of thieves i wouldnt even give them one star but you have to to post your comment,True
B0735BN46S,5.0,,great quality great addd protection havent been out in the rain but material seems to be waterproof quick ship,True
B08MVJP62X,5.0,,was going to order a new headset when the cushions were starting to come off decided to try these first they were easy to install and i found a video on youtube to help headset is now good as new,True
B00GM15NGM,5.0,,this was a great purchase this head cleaner player works quite well,True
B07FTTPVGG,1.0,,i really like plantronics bluetooth headphones plantronics products but this refurbished plantronics bluetooth headset was not an acceptable bluetooth it could be a possibly that because it was refurbished it was not acceptable,True
B07PGKLS1J,1.0,,i really like plantronics products but i can not comment on these because i never received them,True
B01AQ6GSQM,5.0,,i put the batteries in it and boom it works perfectly with no programming,True
B08C7HDL8C,5.0,,love it put batteries in and it works instantly no code needed,True
B003PPGOC0,1.0,,had to return not compatible with google pixel 3a phone,True
B004JO1ZO8,1.0,,disc 2 3 and 4 have failed cant return past return date stay the hell away from ths seller selling pos bose unit for top dollar,True
B00E6GRHBO,5.0,,no problems at all its great and very easy to adjust,True
B015YHXG90,5.0,,i really like these they are reasonably priced and are good quality,True
B07XVRM9ZN,4.0,,i tried another tosiba and it was good at all this one fills the bill for playing my cds i enjoy,True
B07FJG6F9M,2.0,,wanted a player with decent quality and this one did not fit the bill family member agreedmy first ever time to return an item to amazon easy to dohave reordered another brand which is an amazon choice with many favorable ratingshope this works for my needs,True
B09HDYWTPV,5.0,,i purchased my first watch 2years ago and wanted a second one because of the battery life i live in a senior gated community and tell all seniors to buy one because this watch will sense if you are in trouble and you can hit the button for helpmy neighbor came over and thanked me for recommending this watch to her it saved her live because it will monitor you heart she told me the watch send her a sos about her heart being in trouble she went to the hopsital and it saved her from a heart attack because of the early warning with this watch now i own two when one charges i have a spare one thank you to the inventor from apple,True
B08XVYZ1Y5,2.0,,alexa will turn fire tv on and off and that is it i been working with that control for days it just seen to be a forgein object to my tv i have primete control and it works just fine with the buttoms i am disgusted for buying this useless clicker,True
B09CPQ412S,4.0,,was a gift send to my grandson he is super smart he loves it,False
B07K21PVMQ,5.0,,this is the second same bag i purchased my son a surgeon in the air force uses this every day and for travel i noticed they were on sale i bought him another one for the future since he uses the first on so much he has never loved a bag that much and it looks great on a professional or student the leather is aged and soft do not hesitate to buy it the price is great,True
B07P83ZWZT,5.0,,the reason i give it a 5 is i buy this warranty on everything i had a lap top and amazon gave me a box and picked it up it was returned fixes and returned in days this warranty is great and good like amazon i would never recommend anything if it was was good or even great,True
B071GK6193,5.0,,i would never use it in my shower so i can only tell you it is great in dry places great loud sound,True
B08J5RBMRN,5.0,,more than i ever expected it keeps track of me there is too much to love it would take pages to write a review i never had a watch it is almost like magic with my phone especially it contacts 911 and your family better in an emergency than any product on the market unbelievable great product,True
B07P6YXJBY,5.0,,i always purchase amazon warranty it was no hassle over the years i only had one claim and it was just great service and i trust amazon,True
B0872FYTWS,1.0,,did not work right after i plugged it in i will have to return it maybe i just got a lemon,True
B07Q478Y95,5.0,,i purchased a computer 2 years ago for some reason i had a problem within 24 hours they mailed a box and returned my computer in 5 days they just had to clean it this product is worth the money i will always used it from now on it is inexpensive and they will take care of it i used to think they would not honor this and i would have problems not so no questions asked just great service i purchased this time a printer and purchased this product with it i have no qualms i feel good to be protected even i might not ever have a problem recommended highly and amazon stands behind it this make me feel good thanks,True
B07QD3J1D1,5.0,,i now purchase this plane on everything i first thought that they might not cover they covered the cleaning of my laptop and now i just purchased a power mower will always buy the warranty it is worth the money,True
B07P97SJHD,5.0,,excellent service when i bought this extended protection for my laptop now i purchased a batteryoperated power mower and a power mower like this is unknown to me so i purchased this warranty again it pays to have it,True
B01A3DMRG8,5.0,,buy it it is just beautiful and well made love it,True
B01M0OE05T,5.0,,i like it because every time i do not buy protection something happens i just had a brand name computer give me trouble i had it 13 months and had to pitch it i expect a computer to last at least 57 years,True
B076CRF7DN,5.0,,for the price it is just what i needed i take it with me for playing a game and watch movies great for a student,True
B00KSBBGA4,5.0,,just received this product hesitated to buy it but i love all samsung products they are more ad expected for quality and the little make life easier things i own a phone which i love from samsung then i bought a washing machine recently a microwave refrigerator my husband owns for 5 years a samsun 60 inch tv i am amazed by the details and quality of everything inside and out of the products just received this tv 24inch in for my kitchen beautiful color so easy to set up needed no help from my husband even the clicker is first class so easy to adjust on this tv i am so pleased i purchased this quality product it is no cheap looking i went to sams for black friday no samsung even close for this price another brand was 29900 for the 24 inch i already told my husband if samsung makes the product it is first class since i am from germany i own a bosch washer for the last 15 years i would not hesitate to replace it with a samsung samsung does not make dishwashersdo not hesitate to buy this tv you will be pleased,True
B072QW59MF,5.0,,i had so many over the last 2 years i bike always falling out of my ears not loud enough for sports or music this is great for me i am an out door person mow lawn bike walk they are great at least i can hear my music now,True
B00O23IQI4,2.0,,did not work well i did not return it because it is a hassle,True
B00KWR8ME2,2.0,,does not work with the smart phone i have so be careful it looks like a great product but i am not smart enough when i ordered this to think it might not fit the product if you sure it fits buy it it is good quality i just saved it just in case i could use it one day but this was just the wrong product for me,True
B00VKIY9RG,4.0,,i own a amazon fire phone could not get apps from google bike jog use a treadmill i kept my previous motorola smartphone used the apps for biking used amazon fire phone for music from spotifi i use you tube visual walking and jogging videos well no i have this beautiful 10 inch pad can not accessible my spotifi anymore for free i really miss my german music can not access can not access even when i punch up google virtual youtube walking tapes i love bejeweled 3 wanted to buy it for this tablet will not let me i was stupid 4 persons told me i would have no problems getting my apps i see some apps in google can not install them google has the best apps for fitnessjoggingbikingwalking what ever i put in to search never comes up right i getting all these games who come up can i get rid of them also apps are not on the open page bing microsoft google for easy accesseverything has to be punched in i had this tablet only five days it frustrates me that amazon makes my decision i purchased this for one reasonnow i still use my motorola now for the exercise apps i will keep it but if you individual exercise where you put your pad in your treadmill and jogging with beautiful surroundings forget it i would love to have at least bing handy to get to it fast my neighbor now tells me i should have bought samsung for what i wanted i recommend this amazon pad to anyone who does not exercisethan i give it 5star i love amazon excuse my english,True
B004YAVF8I,5.0,but it does do a good job would buy it again,does the job for the money i though i could match it to my keyboard since it is the same brand but it did not work but it does do a good job would buy it again logitech is a great name,True
B007S642BW,4.0,,ok product but brand names are better made and better looking,True
B00006JQ06,5.0,i am so pleased i need company when i bike,i am so pleased i need company when i bike i listen to talk shows and the time flies the quality of sound is better than any former rado i owned and these radios were more expensive this price is a steal buy it,True
B003VAHYNC,5.0,,had a old wireless keyboard for 7 years and a mouse my new computer gave me problems i purchased this logitech combo and my computer loves the mouse and key board only wished i purchased a new set sooner i recommend it highly,True
B00AQDGAKK,5.0,,love this camera no disc needed to install into computer no more unstable pictures small beautiful pictures the camera thinks for you especially at close ups faces look great,True
B003ZHV70C,5.0,,i bought this camara as a second camera for everyday use i keep in in my purse makes fantstic pictures at night in disney it does not show so on the camera but once it is in my computer the night pictures look even professional i have a more espensive camera but i can not tell the difference i recommend this model to anyone easy to use what i like the most no batteries this is a expensive camera for a very very inexpensive price love it only in america i get such a bargain,True
